,Event,mass1,mass2,mchirp,spin1x,spin1y,spin1z,spin2x,spin2y,spin2z,mass1_recover,mass2_recover,mchirp_recover,spin1x_recover,spin1y_recover,spin1z_recover,spin2x_recover,spin2y_recover,spin2z_recover,SNR,P_NS,P_EMB,M_rem,label
4061,13456_1000134559,1.2026193,1.3274926,1.0996848,0.0,0.0,0.0,0.0,0.0,0.0,1.2977273,1.2297295,1.0996617,0.0,0.0,0.0,0.0,0.0,0.0,9.085142998767825,1.0,1.0,0.06555526942568472,1
4062,10982_1000109820,1.186557,1.305078,1.0830741,0.0,0.0,0.0,0.0,0.0,0.0,1.4970198,1.040675,1.0830231,0.0,0.0,0.0,0.0,0.0,0.0,12.2204780338134,1.0,1.0,0.07081506326782606,1
4063,14561_1000145610,1.3846986,1.4165728,1.2192295,0.0,0.0,0.0,0.0,0.0,0.0,1.5892907,1.2379193,1.2191743,0.0,0.0,0.0,0.0,0.0,0.0,9.511418978224729,1.0,1.0,0.015131568061441471,0
4064,18194_1000181940,1.3656908,1.3114587,1.16501,0.0,0.0,0.0,0.0,0.0,0.0,1.4871681,1.2067348,1.1649486,0.0,0.0,0.0,0.0,0.0,0.0,10.69935198151274,1.0,1.0,0.03310453727594076,1
4065,18148_1000181479,1.3456199,1.4174349,1.2022018,0.0,0.0,0.0,0.0,0.0,0.0,1.6526438,1.1610125,1.2021412,0.0,0.0,0.0,0.0,0.0,0.0,11.76488744233917,1.0,1.0,0.02408757324995665,0
4066,15372_1000153719,1.4813622,1.2968737,1.206095,0.0,0.0,0.0,0.0,0.0,0.0,1.5767363,1.2212857,1.2060785,0.0,0.0,0.0,0.0,0.0,0.0,19.58746398242603,1.0,1.0,0.036311858897415235,1
4067,11108_1000111079,1.5098556,1.4615581,1.2931778,0.0,0.0,0.0,0.0,0.0,0.0,1.9400939,1.1524491,1.293015,0.0,0.0,0.0,0.0,0.0,0.0,9.094743128863298,1.0,1.0,0.0024865803900985107,0
4068,14358_1000143579,1.2705324,1.3473804,1.1389235,0.0,0.0,0.0,0.0,0.0,0.0,1.3794014,1.2415276,1.1389303,0.0,0.0,0.0,0.0,0.0,0.0,24.71114836686499,1.0,1.0,0.04474679219586694,1
4069,11704_1000117039,1.4049866,1.4152638,1.2275755,0.0,0.0,0.0,0.0,0.0,0.0,1.5496886,1.2852281,1.2275147,0.0,0.0,0.0,0.0,0.0,0.0,11.0308002671887,1.0,1.0,0.01105858607586122,0
4070,18545_1000185449,1.5531214,1.4009917,1.2838053,0.0,0.0,0.0,0.0,0.0,0.0,1.5276525,1.4240156,1.2838376,0.0,0.0,0.0,0.0,0.0,0.0,21.28455445782352,1.0,1.0,0.01141835064973131,0
4071,18505_1000185050,1.2208512,1.2603467,1.07984,0.0,0.0,0.0,0.0,0.0,0.0,1.465285,1.0554165,1.0797005,0.0,0.0,0.0,0.0,0.0,0.0,10.56834570397738,1.0,1.0,0.06022416084150942,1
4072,19203_1000192030,1.4082782,1.3910633,1.2184565,0.0,0.0,0.0,0.0,0.0,0.0,1.9777739,1.0115994,1.2178537,0.0,0.0,0.0,0.0,0.0,0.0,10.35145942818111,1.0,1.0,0.013813719226343392,0
4073,13419_1000134190,1.5309469,1.4669908,1.3045717,0.0,0.0,0.0,0.0,0.0,0.0,1.512607,1.4847395,1.3046032,0.0,0.0,0.0,0.0,0.0,0.0,9.540485256718013,1.0,1.0,0.0019232291130238542,0
4074,15771_1000157710,1.2842236,1.4603482,1.1916901,0.0,0.0,0.0,0.0,0.0,0.0,1.5137676,1.2402325,1.1916387,0.0,0.0,0.0,0.0,0.0,0.0,10.57722443104873,1.0,1.0,0.03999570377592926,1
4075,16044_1000160440,1.286376,1.2417505,1.1002252,0.0,0.0,0.0,0.0,0.0,0.0,1.276925,1.2509614,1.1002568,0.0,0.0,0.0,0.0,0.0,0.0,26.70715236845879,1.0,1.0,0.053638954682143844,1
4076,13801_1000138009,1.3839955,1.5527194,1.275746,0.0,0.0,0.0,0.0,0.0,0.0,2.1968217,1.0060569,1.2750944,0.0,0.0,0.0,0.0,0.0,0.0,9.1422589762878,1.0,1.0,0.014746020816017428,0
4077,10170_1000101699,1.3955685,1.4221687,1.2264258,0.0,0.0,0.0,0.0,0.0,0.0,1.6999224,1.175322,1.2263563,0.0,0.0,0.0,0.0,0.0,0.0,10.53232646655223,1.0,1.0,0.012888575508665283,0
4078,10547_1000105469,1.4072561,1.497198,1.2635096,0.0,0.0,0.0,0.0,0.0,0.0,1.9465915,1.0992872,1.2632493,0.0,0.0,0.0,0.0,0.0,0.0,8.948149784937975,1.0,1.0,0.01048866700090319,0
4079,11241_1000112409,1.4077092,1.3605984,1.2047665,0.0,0.0,0.0,0.0,0.0,0.0,1.4697666,1.3038031,1.2046709,0.0,0.0,0.0,0.0,0.0,0.0,9.47459475469228,1.0,1.0,0.02052337259542498,0
4080,17393_1000173929,1.3635356,1.3356935,1.1748327,0.0,0.0,0.0,0.0,0.0,0.0,1.8532939,1.0007339,1.1745354,0.0,0.0,0.0,0.0,0.0,0.0,12.04621433437835,1.0,1.0,0.026714428414637333,1
4081,19554_1000195539,1.2151694,1.2921096,1.0907398,0.0,0.0,0.0,0.0,0.0,0.0,1.4830791,1.0642399,1.0907007,0.0,0.0,0.0,0.0,0.0,0.0,9.265963639223811,1.0,1.0,0.061874181791852105,1
4082,15814_1000158139,1.2558818,1.1780039,1.0587595,0.0,0.0,0.0,0.0,0.0,0.0,1.2336199,1.199522,1.0589617,0.0,0.0,0.0,0.0,0.0,0.0,9.51832282357574,1.0,1.0,0.07390971012671037,1
4083,19668_1000196679,1.3633235,1.4574574,1.2269955,0.0,0.0,0.0,0.0,0.0,0.0,1.5985672,1.2464757,1.2269619,0.0,0.0,0.0,0.0,0.0,0.0,21.83582914638913,1.0,1.0,0.01973111703532181,0
4084,17569_1000175690,1.3751915,1.4790722,1.2414027,0.0,0.0,0.0,0.0,0.0,0.0,1.7098317,1.1965798,1.2412682,0.0,0.0,0.0,0.0,0.0,0.0,16.54072785550984,1.0,1.0,0.01699172822520159,0
4085,14229_1000142289,1.5500141,1.3804173,1.2729793,0.0,0.0,0.0,0.0,0.0,0.0,2.2057295,0.99899364,1.2726556,0.0,0.0,0.0,0.0,0.0,0.0,11.03108494277341,1.0,1.0,0.015499979661942718,0
4086,12366_1000123660,1.5093994,1.3937818,1.2624801,0.0,0.0,0.0,0.0,0.0,0.0,2.0587256,1.0443604,1.2621487,0.0,0.0,0.0,0.0,0.0,0.0,10.76105303784064,1.0,1.0,0.013007813044334177,0
4087,13125_1000131249,1.5236218,1.4159112,1.278475,0.0,0.0,0.0,0.0,0.0,0.0,1.6410297,1.3173413,1.278434,0.0,0.0,0.0,0.0,0.0,0.0,14.55262131406496,1.0,1.0,0.008867800122609683,0
4088,16866_1000168659,1.3997998,1.3067353,1.1772519,0.0,0.0,0.0,0.0,0.0,0.0,1.3802736,1.3251563,1.1773134,0.0,0.0,0.0,0.0,0.0,0.0,11.93094432557742,1.0,1.0,0.03424458356810395,1
4089,13415_1000134149,1.3187969,1.4610097,1.20808,0.0,0.0,0.0,0.0,0.0,0.0,1.9088868,1.0275702,1.2077868,0.0,0.0,0.0,0.0,0.0,0.0,10.86743867393141,1.0,1.0,0.03064866566981541,1
4090,17143_1000171429,1.4083692,1.250979,1.155114,0.0,0.0,0.0,0.0,0.0,0.0,1.3541667,1.3004514,1.1552057,0.0,0.0,0.0,0.0,0.0,0.0,9.937186514924708,1.0,1.0,0.05005685068850974,1
4091,11951_1000119510,1.4528939,1.2018989,1.1493571,0.0,0.0,0.0,0.0,0.0,0.0,1.3372532,1.3037579,1.1494559,0.0,0.0,0.0,0.0,0.0,0.0,14.14441089081636,1.0,1.0,0.06425079169876134,1
4092,11250_1000112499,1.3879086,1.32586,1.1808658,0.0,0.0,0.0,0.0,0.0,0.0,1.4613955,1.2605894,1.1809397,0.0,0.0,0.0,0.0,0.0,0.0,10.18470193725653,1.0,1.0,0.029197152810632905,1
4093,13059_1000130589,1.3489298,1.3139,1.1589437,0.0,0.0,0.0,0.0,0.0,0.0,1.5596946,1.1416541,1.158853,0.0,0.0,0.0,0.0,0.0,0.0,10.26588643713813,1.0,1.0,0.03248592005034426,1
4094,14154_1000141539,1.5249054,1.361853,1.2541279,0.0,0.0,0.0,0.0,0.0,0.0,1.5222394,1.3641058,1.2540908,0.0,0.0,0.0,0.0,0.0,0.0,13.23792251641922,1.0,1.0,0.019692396191022893,0
4095,14268_1000142679,1.5570819,1.4924207,1.327015,0.0,0.0,0.0,0.0,0.0,0.0,1.6898154,1.3779619,1.3270311,0.0,0.0,0.0,0.0,0.0,0.0,9.964925392428805,1.0,1.0,0.00019635550810197954,0
4096,18130_1000181300,1.5161533,1.2636586,1.2039838,0.0,0.0,0.0,0.0,0.0,0.0,1.5790766,1.2154785,1.2040036,0.0,0.0,0.0,0.0,0.0,0.0,9.471741431262576,1.0,1.0,0.04513235238795139,1
4097,19154_1000191540,1.4234418,1.3039275,1.1857882,0.0,0.0,0.0,0.0,0.0,0.0,1.8478453,1.02125,1.1855766,0.0,0.0,0.0,0.0,0.0,0.0,12.81556452239695,1.0,1.0,0.03486802644590818,1
4098,16499_1000164990,1.5116566,1.5274297,1.3228178,0.0,0.0,0.0,0.0,0.0,0.0,1.5619352,1.4784741,1.3228166,0.0,0.0,0.0,0.0,0.0,0.0,14.09120800238515,1.0,1.0,,1
4099,11396_1000113959,1.4189365,1.3465822,1.2032675,0.0,0.0,0.0,0.0,0.0,0.0,1.5025864,1.2731134,1.2032322,0.0,0.0,0.0,0.0,0.0,0.0,9.576884085080973,1.0,1.0,0.023846480350599646,0
4100,13446_1000134460,1.4760375,1.367284,1.2365409,0.0,0.0,0.0,0.0,0.0,0.0,1.566685,1.2901887,1.2365245,0.0,0.0,0.0,0.0,0.0,0.0,12.61634116342031,1.0,1.0,0.018750964208779836,0
4101,10992_1000109919,1.3876406,1.4051323,1.2155964,0.0,0.0,0.0,0.0,0.0,0.0,1.7729763,1.1113591,1.2154169,0.0,0.0,0.0,0.0,0.0,0.0,8.628376110084828,1.0,1.0,0.01452510995629443,0
4102,11748_1000117480,1.4132805,1.2894593,1.1749538,0.0,0.0,0.0,0.0,0.0,0.0,1.3914626,1.3093334,1.1749374,0.0,0.0,0.0,0.0,0.0,0.0,14.42634839719025,1.0,1.0,0.03892810484555858,1
4103,16933_1000169329,1.5693558,1.5641803,1.3639486,0.0,0.0,0.0,0.0,0.0,0.0,1.5918987,1.5419725,1.363889,0.0,0.0,0.0,0.0,0.0,0.0,13.86016883940562,1.0,1.0,,1
4104,17607_1000176069,1.262868,1.3102345,1.1197803,0.0,0.0,0.0,0.0,0.0,0.0,1.3132638,1.259893,1.1197424,0.0,0.0,0.0,0.0,0.0,0.0,10.21635186880305,1.0,1.0,0.047163227095879987,1
4105,12404_1000124039,1.3435847,1.4697587,1.2231004,0.0,0.0,0.0,0.0,0.0,0.0,1.4723605,1.3417685,1.2233374,0.0,0.0,0.0,0.0,0.0,0.0,10.5499428726694,1.0,1.0,0.024335100425754028,0
4106,10650_1000106500,1.3622946,1.4262626,1.2134067,0.0,0.0,0.0,0.0,0.0,0.0,1.9983313,0.9947597,1.2128509,0.0,0.0,0.0,0.0,0.0,0.0,9.722365528583536,1.0,1.0,0.020080091142683554,0
4107,14306_1000143060,1.3442558,1.4386163,1.2104796,0.0,0.0,0.0,0.0,0.0,0.0,1.5744953,1.2316437,1.21047,0.0,0.0,0.0,0.0,0.0,0.0,10.51610104778427,1.0,1.0,0.024335576734311425,0
4108,19464_1000194639,1.2383738,1.3730918,1.1348904,0.0,0.0,0.0,0.0,0.0,0.0,1.4532222,1.1722332,1.1349238,0.0,0.0,0.0,0.0,0.0,0.0,14.44527210583232,1.0,1.0,0.05414618848693048,1
4109,15885_1000158850,1.3627869,1.3210642,1.1680447,0.0,0.0,0.0,0.0,0.0,0.0,1.4430377,1.2486879,1.1679729,0.0,0.0,0.0,0.0,0.0,0.0,11.4262858359044,1.0,1.0,0.030532590862408653,1
4110,13455_1000134550,1.4646529,1.4607192,1.2733408,0.0,0.0,0.0,0.0,0.0,0.0,1.4936752,1.4324024,1.2733141,0.0,0.0,0.0,0.0,0.0,0.0,9.525941298562485,1.0,1.0,0.0025993176080524455,0
4111,13258_1000132580,1.3117994,1.3087157,1.1406446,0.0,0.0,0.0,0.0,0.0,0.0,1.5018982,1.147177,1.1406271,0.0,0.0,0.0,0.0,0.0,0.0,25.88380595891498,1.0,1.0,0.03394709416865134,1
4112,10585_1000105850,1.3049154,1.381596,1.1688004,0.0,0.0,0.0,0.0,0.0,0.0,1.378069,1.3082435,1.1688113,0.0,0.0,0.0,0.0,0.0,0.0,15.03943054385651,1.0,1.0,0.034828964700352655,1
4113,12779_1000127789,1.1536616,1.3531268,1.0869927,0.0,0.0,0.0,0.0,0.0,0.0,1.5611583,1.0080684,1.0869303,0.0,0.0,0.0,0.0,0.0,0.0,12.35600309017998,1.0,1.0,0.08069405849071071,1
4114,15362_1000153620,1.272516,1.397774,1.160776,0.0,0.0,0.0,0.0,0.0,0.0,1.8027854,1.0026528,1.1605307,0.0,0.0,0.0,0.0,0.0,0.0,17.94406958116394,1.0,1.0,0.04385651454139369,1
4115,19355_1000193549,1.364945,1.395544,1.2014841,0.0,0.0,0.0,0.0,0.0,0.0,1.6317065,1.173579,1.2014265,0.0,0.0,0.0,0.0,0.0,0.0,10.91463142529642,1.0,1.0,0.019535105817857005,0
4116,19299_1000192989,1.3936925,1.4437131,1.2348222,0.0,0.0,0.0,0.0,0.0,0.0,1.9507225,1.0506282,1.2345917,0.0,0.0,0.0,0.0,0.0,0.0,16.21588625895282,1.0,1.0,0.013231680927007721,0
4117,11658_1000116579,1.6068615,1.3758143,1.2936052,0.0,0.0,0.0,0.0,0.0,0.0,2.2117164,1.0253468,1.2922004,0.0,0.0,0.0,0.0,0.0,0.0,10.20988093069063,1.0,1.0,0.01603947758873342,0
4118,13599_1000135990,1.4673203,1.3827237,1.2398978,0.0,0.0,0.0,0.0,0.0,0.0,1.6184429,1.2572645,1.2398396,0.0,0.0,0.0,0.0,0.0,0.0,31.26050573542405,1.0,1.0,0.015425909719632357,0
4119,13348_1000133479,1.3910965,1.5287277,1.2692322,0.0,0.0,0.0,0.0,0.0,0.0,1.8878435,1.1399666,1.2690804,0.0,0.0,0.0,0.0,0.0,0.0,9.477899331228516,1.0,1.0,0.013449857061101267,0
4120,14179_1000141789,1.4258637,1.484691,1.266582,0.0,0.0,0.0,0.0,0.0,0.0,1.8420324,1.1608979,1.2663265,0.0,0.0,0.0,0.0,0.0,0.0,15.51126724817663,1.0,1.0,0.007313622603065587,0
4121,17723_1000177229,1.2793627,1.3828504,1.1577446,0.0,0.0,0.0,0.0,0.0,0.0,1.4899125,1.1901091,1.1577662,0.0,0.0,0.0,0.0,0.0,0.0,14.05946923248685,1.0,1.0,0.041990718373605886,1
4122,10005_1000100050,1.2935756,1.2829005,1.1214648,0.0,0.0,0.0,0.0,0.0,0.0,1.3203603,1.2570664,1.1214842,0.0,0.0,0.0,0.0,0.0,0.0,8.681254415130697,1.0,1.0,0.041286870231726065,1
4123,11462_1000114619,1.3961115,1.4340302,1.2317581,0.0,0.0,0.0,0.0,0.0,0.0,1.5385147,1.3030647,1.2317672,0.0,0.0,0.0,0.0,0.0,0.0,9.601078057691021,1.0,1.0,0.012765166495592013,0
4124,14632_1000146319,1.4629794,1.274444,1.1881382,0.0,0.0,0.0,0.0,0.0,0.0,1.5496064,1.2058111,1.1881272,0.0,0.0,0.0,0.0,0.0,0.0,9.998165880590111,1.0,1.0,0.04271666190086212,1
4125,19138_1000191379,1.486869,1.424255,1.2667886,0.0,0.0,0.0,0.0,0.0,0.0,1.9338417,1.1113172,1.2665821,0.0,0.0,0.0,0.0,0.0,0.0,14.54351425084833,1.0,1.0,0.0075699049527156205,0
4126,15288_1000152880,1.3161346,1.2910895,1.1347975,0.0,0.0,0.0,0.0,0.0,0.0,1.5557694,1.0987442,1.1347706,0.0,0.0,0.0,0.0,0.0,0.0,12.57705500765976,1.0,1.0,0.03889876810884535,1
4127,10406_1000104059,1.6190641,1.2519422,1.2373774,0.0,0.0,0.0,0.0,0.0,0.0,1.7737348,1.1497008,1.2373866,0.0,0.0,0.0,0.0,0.0,0.0,9.579300118286625,1.0,1.0,0.04681257158372015,1
4128,15032_1000150320,1.4183753,1.2873777,1.1760902,0.0,0.0,0.0,0.0,0.0,0.0,1.817628,1.0204622,1.175915,0.0,0.0,0.0,0.0,0.0,0.0,19.41808464107569,1.0,1.0,0.03947406034960661,1
4129,19540_1000195400,1.4454931,1.4852298,1.2755305,0.0,0.0,0.0,0.0,0.0,0.0,1.5080196,1.4238353,1.2755325,0.0,0.0,0.0,0.0,0.0,0.0,9.893953355108543,1.0,1.0,0.004425224391377414,0
4130,15909_1000159089,1.1833026,1.4035759,1.1210988,0.0,0.0,0.0,0.0,0.0,0.0,1.3734283,1.2086263,1.1211553,0.0,0.0,0.0,0.0,0.0,0.0,10.6953399696896,1.0,1.0,0.07069666736696743,1
4131,14877_1000148770,1.4017884,1.3916641,1.2159113,0.0,0.0,0.0,0.0,0.0,0.0,1.4805069,1.3185122,1.2158936,0.0,0.0,0.0,0.0,0.0,0.0,8.955616995365045,1.0,1.0,0.013694179793214207,0
4132,10139_1000101389,1.503012,1.3156065,1.2236179,0.0,0.0,0.0,0.0,0.0,0.0,1.819556,1.0990405,1.2233554,0.0,0.0,0.0,0.0,0.0,0.0,10.01775561427568,1.0,1.0,0.031132596023952835,1
4133,10409_1000104089,1.6825132,1.4190309,1.3441713,0.0,0.0,0.0,0.0,0.0,0.0,1.7480761,1.3677734,1.3440932,0.0,0.0,0.0,0.0,0.0,0.0,12.13218086684239,1.0,1.0,0.0075298926324406925,0
4134,13074_1000130740,1.3283536,1.3293827,1.1568468,0.0,0.0,0.0,0.0,0.0,0.0,1.6753591,1.0647306,1.156793,0.0,0.0,0.0,0.0,0.0,0.0,11.88349710366554,1.0,1.0,0.0286459889749378,1
4135,10463_1000104629,1.4608665,1.5773515,1.3212944,0.0,0.0,0.0,0.0,0.0,0.0,2.2684624,1.0450506,1.3208808,0.0,0.0,0.0,0.0,0.0,0.0,11.31214672441668,1.0,1.0,0.0024551807387033814,0
4136,12092_1000120920,1.326291,1.310124,1.1475405,0.0,0.0,0.0,0.0,0.0,0.0,1.4597718,1.1926409,1.1474891,0.0,0.0,0.0,0.0,0.0,0.0,14.89929771826342,1.0,1.0,0.03355056124583609,1
4137,17884_1000178839,1.2113208,1.2940267,1.0898026,0.0,0.0,0.0,0.0,0.0,0.0,1.3232365,1.1850702,1.089815,0.0,0.0,0.0,0.0,0.0,0.0,11.88272113076119,1.0,1.0,0.06307152829962206,1
4138,14576_1000145759,1.2611717,1.3457917,1.1340292,0.0,0.0,0.0,0.0,0.0,0.0,1.3753248,1.2345301,1.1340204,0.0,0.0,0.0,0.0,0.0,0.0,15.59847039278443,1.0,1.0,0.04751348034385475,1
4139,15151_1000151509,1.451109,1.3163028,1.2028702,0.0,0.0,0.0,0.0,0.0,0.0,1.9496852,1.0004874,1.2026415,0.0,0.0,0.0,0.0,0.0,0.0,22.326604626314,1.0,1.0,0.031372022992206386,1
4140,13330_1000133300,1.2676756,1.1902989,1.0692593,0.0,0.0,0.0,0.0,0.0,0.0,1.2552623,1.2019625,1.0692673,0.0,0.0,0.0,0.0,0.0,0.0,20.26209531301398,1.0,1.0,0.06989455972127637,1
4141,17532_1000175319,1.2965446,1.277202,1.1202503,0.0,0.0,0.0,0.0,0.0,0.0,1.3384755,1.2375896,1.1202652,0.0,0.0,0.0,0.0,0.0,0.0,11.90432669520778,1.0,1.0,0.042949941016603606,1
4142,16450_1000164500,1.4925447,1.3778921,1.2482337,0.0,0.0,0.0,0.0,0.0,0.0,1.5443355,1.3325862,1.2481781,0.0,0.0,0.0,0.0,0.0,0.0,8.869079560325764,1.0,1.0,0.016349586055916694,0
4143,13856_1000138559,1.3538115,1.5894413,1.2761922,0.0,0.0,0.0,0.0,0.0,0.0,1.6684511,1.2921807,1.27616,0.0,0.0,0.0,0.0,0.0,0.0,9.555348161392134,1.0,1.0,0.020991386740240734,0
4144,13818_1000138179,1.2935649,1.3959019,1.1696411,0.0,0.0,0.0,0.0,0.0,0.0,1.7862068,1.0258294,1.1694993,0.0,0.0,0.0,0.0,0.0,0.0,12.54790484896477,1.0,1.0,0.037894094088190805,1
4145,10657_1000106570,1.4395311,1.332475,1.2055056,0.0,0.0,0.0,0.0,0.0,0.0,1.4913716,1.2871891,1.205516,0.0,0.0,0.0,0.0,0.0,0.0,17.86681011854812,1.0,1.0,0.027267784809635768,1
4146,11891_1000118909,1.3666188,1.407086,1.2071708,0.0,0.0,0.0,0.0,0.0,0.0,1.8572139,1.0515627,1.2069136,0.0,0.0,0.0,0.0,0.0,0.0,13.19406584383569,1.0,1.0,0.01913091118493119,0
4147,19622_1000196220,1.4952004,1.5686281,1.3331492,0.0,0.0,0.0,0.0,0.0,0.0,1.6077446,1.4594142,1.3331841,0.0,0.0,0.0,0.0,0.0,0.0,12.22066979183357,1.0,1.0,0.00010333207694788762,0
4148,15615_1000156149,1.3706175,1.3394088,1.1795136,0.0,0.0,0.0,0.0,0.0,0.0,1.564444,1.1780621,1.1794714,0.0,0.0,0.0,0.0,0.0,0.0,18.05258382398069,1.0,1.0,0.025758309542468084,1
4149,18963_1000189629,1.3723303,1.306825,1.1657518,0.0,0.0,0.0,0.0,0.0,0.0,1.6621464,1.0883095,1.1656605,0.0,0.0,0.0,0.0,0.0,0.0,11.54217143690122,1.0,1.0,0.03434414455995236,1
4150,15096_1000150960,1.2631682,1.4227929,1.1666532,0.0,0.0,0.0,0.0,0.0,0.0,1.6509875,1.096739,1.1665773,0.0,0.0,0.0,0.0,0.0,0.0,9.996670787975292,1.0,1.0,0.04634906302005056,1
4151,18407_1000184070,1.3669049,1.3241932,1.1711915,0.0,0.0,0.0,0.0,0.0,0.0,1.8595388,0.9910872,1.1703674,0.0,0.0,0.0,0.0,0.0,0.0,18.89125159823525,1.0,1.0,0.029694861720839846,1
4152,12597_1000125970,1.318047,1.2602104,1.121913,0.0,0.0,0.0,0.0,0.0,0.0,1.6122855,1.0398123,1.1218123,0.0,0.0,0.0,0.0,0.0,0.0,15.90301521064728,1.0,1.0,0.047929408045546254,1
4153,19989_1000199890,1.3178124,1.2694087,1.125917,0.0,0.0,0.0,0.0,0.0,0.0,1.3311259,1.2567437,1.1258771,0.0,0.0,0.0,0.0,0.0,0.0,10.03704995259404,1.0,1.0,0.0451970699636538,1
4154,14248_1000142480,1.4981818,1.2900767,1.209599,0.0,0.0,0.0,0.0,0.0,0.0,1.4678721,1.3160286,1.2095989,0.0,0.0,0.0,0.0,0.0,0.0,26.78349310656981,1.0,1.0,0.03799094522682407,1
4155,18905_1000189050,1.4512483,1.5701503,1.3139178,0.0,0.0,0.0,0.0,0.0,0.0,1.64145,1.3896205,1.3138783,0.0,0.0,0.0,0.0,0.0,0.0,18.41922758237359,1.0,1.0,0.0035452622006634316,0
4156,16126_1000161259,1.5039037,1.5072188,1.3106663,0.0,0.0,0.0,0.0,0.0,0.0,2.2337515,1.0433481,1.3103296,0.0,0.0,0.0,0.0,0.0,0.0,10.18921001163787,1.0,1.0,,1
4157,10227_1000102270,1.3684646,1.4095213,1.2090302,0.0,0.0,0.0,0.0,0.0,0.0,1.4334567,1.3457162,1.2089816,0.0,0.0,0.0,0.0,0.0,0.0,10.10497437481104,1.0,1.0,0.018705365714109363,0
4158,13810_1000138100,1.4692023,1.4001702,1.2485331,0.0,0.0,0.0,0.0,0.0,0.0,1.9762025,1.0603379,1.2482157,0.0,0.0,0.0,0.0,0.0,0.0,13.93650384985664,1.0,1.0,0.011899369471784852,0
4159,12503_1000125029,1.5971092,1.3763375,1.2899822,0.0,0.0,0.0,0.0,0.0,0.0,1.8862787,1.1760128,1.2894409,0.0,0.0,0.0,0.0,0.0,0.0,9.653714968131027,1.0,1.0,0.016010059366397322,0
4160,18051_1000180510,1.427605,1.3709198,1.2178288,0.0,0.0,0.0,0.0,0.0,0.0,1.5189441,1.2901853,1.217873,0.0,0.0,0.0,0.0,0.0,0.0,10.00684317732529,1.0,1.0,0.018111426993665847,0
4161,16834_1000168339,1.5195929,1.298577,1.2221472,0.0,0.0,0.0,0.0,0.0,0.0,1.4402921,1.3684103,1.2220782,0.0,0.0,0.0,0.0,0.0,0.0,9.118135152922743,1.0,1.0,0.035456325186290966,1
4162,13379_1000133789,1.2956265,1.5708313,1.2407849,0.0,0.0,0.0,0.0,0.0,0.0,1.8800654,1.0958041,1.2405685,0.0,0.0,0.0,0.0,0.0,0.0,10.15957312551983,1.0,1.0,0.035622651930512346,1
4163,19642_1000196419,1.446883,1.596713,1.3228749,0.0,0.0,0.0,0.0,0.0,0.0,2.0499463,1.1451136,1.3226923,0.0,0.0,0.0,0.0,0.0,0.0,10.26391563299335,1.0,1.0,0.004003516639912905,0
4164,19491_1000194910,1.4175012,1.5512029,1.2906303,0.0,0.0,0.0,0.0,0.0,0.0,1.6348815,1.3469003,1.2906184,0.0,0.0,0.0,0.0,0.0,0.0,10.02658206822617,1.0,1.0,0.00849556497172701,0
4165,12207_1000122070,1.5002402,1.361975,1.2441063,0.0,0.0,0.0,0.0,0.0,0.0,1.5690738,1.3039162,1.2441393,0.0,0.0,0.0,0.0,0.0,0.0,14.66634697548173,1.0,1.0,0.019821654114896708,0
4166,17098_1000170979,1.4285876,1.3413012,1.2049456,0.0,0.0,0.0,0.0,0.0,0.0,1.7805979,1.0886829,1.2048299,0.0,0.0,0.0,0.0,0.0,0.0,9.737359421885124,1.0,1.0,0.025108650819924253,1
4167,19274_1000192740,1.3878456,1.368936,1.199925,0.0,0.0,0.0,0.0,0.0,0.0,1.930664,1.004466,1.1996642,0.0,0.0,0.0,0.0,0.0,0.0,9.418397767950491,1.0,1.0,0.018628407229864356,0
4168,15243_1000152429,1.2884412,1.2960238,1.1249479,0.0,0.0,0.0,0.0,0.0,0.0,1.4342679,1.1667398,1.1249527,0.0,0.0,0.0,0.0,0.0,0.0,31.31698366098698,1.0,1.0,0.03967994861115298,1
4169,18572_1000185720,1.4481965,1.242013,1.1668499,0.0,0.0,0.0,0.0,0.0,0.0,1.468908,1.225051,1.1668394,0.0,0.0,0.0,0.0,0.0,0.0,13.64169059956772,1.0,1.0,0.0522719527649035,1
4170,14075_1000140749,1.3299606,1.3334615,1.1593206,0.0,0.0,0.0,0.0,0.0,0.0,1.459024,1.2174151,1.1592822,0.0,0.0,0.0,0.0,0.0,0.0,16.83352676456866,1.0,1.0,0.028223962051769913,1
4171,11158_1000111580,1.4484231,1.2697171,1.1800681,0.0,0.0,0.0,0.0,0.0,0.0,1.5348268,1.200669,1.180001,0.0,0.0,0.0,0.0,0.0,0.0,9.353233351904635,1.0,1.0,0.04421129584807263,1
4172,15282_1000152819,1.3014789,1.2581403,1.1139473,0.0,0.0,0.0,0.0,0.0,0.0,1.3689584,1.197139,1.1139514,0.0,0.0,0.0,0.0,0.0,0.0,9.656968623835125,1.0,1.0,0.04860678078740664,1
4173,11982_1000119820,1.3105028,1.3341718,1.1511061,0.0,0.0,0.0,0.0,0.0,0.0,1.4130732,1.2383639,1.1510959,0.0,0.0,0.0,0.0,0.0,0.0,17.35033178428435,1.0,1.0,0.0334372279280675,1
4174,17552_1000175520,1.4361452,1.5096391,1.281748,0.0,0.0,0.0,0.0,0.0,0.0,1.55718,1.392928,1.2817193,0.0,0.0,0.0,0.0,0.0,0.0,10.40812805333106,1.0,1.0,0.005690642288117676,0
