event_ID,P_NS,P_REM
8601,0.9862,0.6597
8602,0.9885,0.9847
8603,0.9868,0.8514
8604,0.9879,0.8891
8605,0.9885,0.9847
8606,0.9885,0.9847
8607,0.9885,0.9847
8608,0.9885,0.9847
8609,0.9885,0.9847
8610,0.9885,0.9847
8611,0.9885,0.9847
8612,0.9885,0.9847
8613,0.9885,0.9847
8614,0.9885,0.9847
8615,0.9885,0.9847
8616,0.9874,0.0279
8617,0.0123,0.0
8618,0.0123,0.0
8619,0.0123,0.0
8620,0.9885,0.9847
8621,0.9885,0.9847
8622,0.9885,0.9847
8623,0.9885,0.9847
8624,0.9885,0.9847
8625,0.9885,0.9847
8626,0.9885,0.9847
8627,0.9885,0.9847
8628,0.1643,0.0
8629,0.4171,0.0002
8630,0.9874,0.0008
8631,0.4169,0.0002
8632,0.9885,0.9847
8633,0.9885,0.9847
8634,0.9885,0.9847
8635,0.9885,0.9847
8636,0.9885,0.9847
8637,0.9885,0.9847
8638,0.7255,0.0
8639,0.9505,0.026
8640,0.3983,0.0
8641,0.9705,0.0
8642,0.9471,0.0
8643,0.459,0.0001
8644,0.5285,0.0
8645,0.9885,0.0
8646,0.5365,0.0
8647,0.9297,0.0
8648,0.9885,0.0
8649,0.9885,0.9847
8650,0.9885,0.9847
8651,0.9885,0.9847
8652,0.9885,0.9847
8653,0.9885,0.9847
8654,0.9885,0.9847
8655,0.9885,0.9847
8656,0.0123,0.0
8657,0.0961,0.0
8658,0.0433,0.0
8659,0.0123,0.0
8660,0.0123,0.0
8661,0.0123,0.0
8662,0.0123,0.0
8663,0.0123,0.0
8664,0.0166,0.0
8665,0.0232,0.0
8666,0.0123,0.0
8667,0.0123,0.0
8668,0.9885,0.0
8669,0.9885,0.0
8670,0.5837,0.0
8671,0.9885,0.0
8672,0.5499,0.0
8673,0.9508,0.0
8674,0.6709,0.0
8675,0.9885,0.0
8676,0.9582,0.0
8677,0.9885,0.9847
8678,0.9885,0.9847
8679,0.9885,0.9847
8680,0.9885,0.9847
8681,0.9885,0.9847
8682,0.9885,0.9847
8683,0.9885,0.9847
8684,0.9885,0.9847
8685,0.014,0.0
8686,0.0432,0.0
8687,0.0123,0.0
8688,0.0123,0.0
8689,0.0123,0.0
8690,0.0123,0.0
8691,0.0123,0.0
8692,0.0123,0.0
8693,0.0123,0.0
8694,0.0123,0.0
8695,0.0123,0.0
8696,0.0123,0.0
8697,0.0123,0.0
8698,0.0123,0.0
8699,0.0123,0.0
8700,0.2628,0.0
8701,0.5676,0.0
8702,0.5243,0.0
8703,0.9512,0.0
8704,0.8965,0.0
8705,0.9484,0.0
8706,0.9885,0.0
8707,0.9885,0.0
8708,0.8044,0.0
8709,0.1765,0.0019
8710,0.7324,0.0004
8711,0.5584,0.0
8712,0.617,0.0
8713,0.9885,0.0001
8714,0.9885,0.0001
8715,0.9885,0.0
8716,0.9484,0.0
8717,0.9885,0.0
8718,0.9885,0.0
8719,0.9885,0.0
8720,0.9885,0.0
8721,0.0432,0.0
8722,0.0432,0.0
8723,0.0123,0.0
8724,0.0123,0.0
8725,0.0123,0.0
8726,0.0364,0.0
8727,0.4989,0.0
8728,0.9508,0.0
8729,0.0123,0.0
8730,0.0166,0.0
8731,0.0124,0.0
8732,0.0123,0.0
8733,0.0123,0.0
8734,0.0123,0.0
8735,0.0123,0.0
8736,0.0123,0.0
8737,0.0124,0.0
8738,0.0432,0.0
8739,0.0432,0.0
8740,0.0135,0.0
8741,0.0124,0.0
8742,0.0613,0.0
8743,0.9877,0.1342
8744,0.9878,0.1285
8745,0.986,0.1301
8746,0.9883,0.9622
8747,0.9883,0.9677
8748,0.9885,0.9847
8749,0.9885,0.9847
8750,0.9885,0.9847
8751,0.9885,0.9847
8752,0.9885,0.9847
8753,0.9885,0.9847
8754,0.9885,0.9847
8755,0.9885,0.9847
8756,0.9885,0.9847
8757,0.9885,0.9847
8758,0.9885,0.9847
8759,0.9885,0.9847
8760,0.9885,0.9847
8761,0.9885,0.9847
8762,0.9885,0.9847
8763,0.9885,0.9847
8764,0.9885,0.9847
8765,0.9885,0.9847
8766,0.9885,0.9847
8767,0.9885,0.9847
8768,0.7567,0.0
8769,0.9885,0.0
8770,0.9885,0.0
8771,0.8191,0.0
8772,0.8439,0.0
8773,0.8021,0.0
8774,0.9885,0.0
8775,0.9883,0.0001
8776,0.9885,0.0
8777,0.9874,0.0056
8778,0.9881,0.0004
8779,0.9881,0.0021
8780,0.9871,0.0015
8781,0.9885,0.0
8782,0.9885,0.0001
8783,0.9874,0.0026
8784,0.9871,0.0645
8785,0.9856,0.3764
8786,0.9864,0.4264
8787,0.986,0.095
8788,0.0123,0.0
8789,0.0123,0.0
8790,0.0123,0.0
8791,0.0123,0.0
8792,0.0123,0.0
8793,0.0123,0.0
8794,0.0123,0.0
8795,0.0123,0.0
8796,0.0123,0.0
8797,0.0124,0.0
8798,0.0124,0.0
8799,0.0124,0.0
8800,0.0123,0.0
8801,0.0124,0.0
8802,0.0124,0.0
8803,0.9885,0.9847
8804,0.9865,0.5978
8805,0.9885,0.9847
8806,0.9885,0.9847
8807,0.9885,0.9847
8808,0.9885,0.9847
8809,0.9885,0.9847
8810,0.9885,0.9847
8811,0.9885,0.9847
8812,0.9885,0.9847
8813,0.9885,0.9847
8814,0.9885,0.9847
8815,0.9885,0.9847
8816,0.9885,0.9847
8817,0.9885,0.9847
8818,0.9885,0.9847
8819,0.9885,0.9847
8820,0.9885,0.9847
8821,0.9885,0.9847
8822,0.9885,0.9847
8823,0.9885,0.9847
8824,0.9885,0.9847
8825,0.9885,0.9847
8826,0.9885,0.9847
8827,0.9885,0.9847
8828,0.0708,0.0
8829,0.9885,0.9847
8830,0.9885,0.9847
8831,0.9885,0.9847
8832,0.9885,0.9847
8833,0.9885,0.9847
8834,0.9885,0.9847
8835,0.9885,0.9847
8836,0.9885,0.9847
8837,0.9885,0.9847
8838,0.9877,0.9482
8839,0.9885,0.9847
8840,0.9885,0.9847
8841,0.9885,0.9847
8842,0.9885,0.9847
8843,0.9885,0.9847
8844,0.9885,0.9847
8845,0.9885,0.9847
8846,0.9885,0.9847
8847,0.0123,0.0
8848,0.0123,0.0
8849,0.0708,0.0
8850,0.0124,0.0
8851,0.0708,0.0
8852,0.0123,0.0
8853,0.0123,0.0
8854,0.9885,0.9847
8855,0.9879,0.9656
8856,0.9885,0.9847
8857,0.9885,0.9847
8858,0.9885,0.9847
8859,0.9885,0.9847
8860,0.9885,0.9847
8861,0.9885,0.9847
8862,0.9885,0.9847
8863,0.032,0.0
8864,0.032,0.0
8865,0.032,0.0
8866,0.0141,0.0
8867,0.0141,0.0
8868,0.0475,0.0
8869,0.0188,0.0
8870,0.0525,0.0
8871,0.0123,0.0
8872,0.0123,0.0
8873,0.0123,0.0
8874,0.0123,0.0
8875,0.0123,0.0
8876,0.9854,0.2526
8877,0.9853,0.0051
8878,0.988,0.0024
8879,0.5834,0.0
8880,0.9885,0.0
8881,0.9885,0.0
8882,0.9885,0.0
8883,0.9885,0.0
8884,0.5992,0.0
8885,0.9265,0.0024
8886,0.9885,0.0
8887,0.9885,0.0
8888,0.9885,0.0
8889,0.9885,0.0
8890,0.9869,0.9515
8891,0.9856,0.7469
8892,0.9877,0.9482
8893,0.9869,0.9137
8894,0.9869,0.884
8895,0.9877,0.9623
8896,0.9858,0.5672
8897,0.9869,0.8241
8898,0.9861,0.6749
8899,0.9867,0.7711
8900,0.9859,0.2578
8901,0.6352,0.0
8902,0.6428,0.0002
8903,0.9885,0.0
8904,0.9885,0.0
8905,0.6953,0.0
8906,0.1551,0.0
8907,0.9265,0.0
8908,0.6661,0.0
8909,0.9885,0.9847
8910,0.9885,0.9847
8911,0.9885,0.9847
8912,0.9885,0.9847
8913,0.9885,0.9847
8914,0.9885,0.9847
8915,0.9885,0.9847
8916,0.9885,0.9847
8917,0.9885,0.9847
8918,0.9885,0.9847
8919,0.9885,0.9847
8920,0.9885,0.9847
8921,0.9885,0.9847
8922,0.9885,0.9847
8923,0.9885,0.9847
8924,0.9885,0.9847
8925,0.9885,0.9847
8926,0.9885,0.9847
8927,0.9885,0.9847
8928,0.9885,0.9847
8929,0.9885,0.9847
8930,0.0124,0.0
8931,0.0124,0.0
8932,0.0432,0.0
8933,0.0432,0.0
8934,0.0135,0.0
8935,0.0124,0.0
8936,0.0124,0.0
8937,0.9869,0.872
8938,0.986,0.0734
8939,0.9871,0.9087
8940,0.9868,0.7849
8941,0.9885,0.9847
8942,0.9885,0.9847
8943,0.9885,0.9847
8944,0.9868,0.7942
8945,0.9885,0.9847
8946,0.9867,0.7064
8947,0.9885,0.9847
8948,0.9885,0.9847
8949,0.9885,0.9847
8950,0.0364,0.0
8951,0.0537,0.0
8952,0.0123,0.0
8953,0.0123,0.0
8954,0.0432,0.0
8955,0.0432,0.0
8956,0.0123,0.0
8957,0.0124,0.0
8958,0.0432,0.0
8959,0.5493,0.0
8960,0.0123,0.0
8961,0.0123,0.0
8962,0.0123,0.0
8963,0.0123,0.0
8964,0.0123,0.0
8965,0.9885,0.0
8966,0.9885,0.0
8967,0.9885,0.0
8968,0.9853,0.0067
8969,0.9885,0.0
8970,0.9885,0.0
8971,0.9885,0.0
8972,0.0234,0.0
8973,0.0123,0.0
8974,0.1874,0.0
8975,0.0321,0.0
8976,0.0123,0.0
8977,0.0123,0.0
8978,0.1584,0.0
8979,0.9858,0.5236
8980,0.9864,0.5901
8981,0.9496,0.2581
8982,0.9853,0.5194
8983,0.9854,0.2918
8984,0.9857,0.5351
8985,0.9857,0.4526
8986,0.9885,0.9847
8987,0.9885,0.9847
8988,0.9885,0.9847
8989,0.9885,0.9847
8990,0.9885,0.9847
8991,0.9885,0.9847
8992,0.9885,0.9847
8993,0.9885,0.9847
8994,0.0463,0.0
8995,0.0323,0.0
8996,0.0583,0.0
8997,0.0364,0.0
8998,0.0124,0.0
8999,0.1058,0.0
9000,0.9885,0.9847
9001,0.9867,0.8651
9002,0.9885,0.9847
9003,0.9885,0.9847
9004,0.9885,0.9847
9005,0.9885,0.9847
9006,0.9885,0.9847
9007,0.9885,0.9847
9008,0.9885,0.9847
9009,0.9885,0.9847
9010,0.9885,0.9847
9011,0.9885,0.9847
9012,0.9885,0.9847
9013,0.9885,0.9847
9014,0.9885,0.9847
9015,0.9868,0.8131
9016,0.9883,0.9795
9017,0.9885,0.9847
9018,0.9885,0.9847
9019,0.9871,0.8915
9020,0.0123,0.0
9021,0.0234,0.0
9022,0.7731,0.0
9023,0.0123,0.0
9024,0.0123,0.0
9025,0.0123,0.0
9026,0.0123,0.0
9027,0.2377,0.0
9028,0.3357,0.0
9029,0.0123,0.0
9030,0.0431,0.0
9031,0.0123,0.0
9032,0.0123,0.0
9033,0.0123,0.0
9034,0.0123,0.0
9035,0.0124,0.0
9036,0.0123,0.0
9037,0.0361,0.0
9038,0.0431,0.0
9039,0.02,0.0
9040,0.0123,0.0
9041,0.0123,0.0
9042,0.0431,0.0
9043,0.0123,0.0
9044,0.0123,0.0
9045,0.0123,0.0
9046,0.0123,0.0
9047,0.0123,0.0
9048,0.0242,0.0
9049,0.0141,0.0
9050,0.0123,0.0
9051,0.0123,0.0
9052,0.0163,0.0
9053,0.9885,0.9847
9054,0.9885,0.9847
9055,0.9885,0.9847
9056,0.0123,0.0
9057,0.0123,0.0
9058,0.0123,0.0
9059,0.0123,0.0
9060,0.0123,0.0
9061,0.0123,0.0
9062,0.0123,0.0
9063,0.0123,0.0
9064,0.0123,0.0
9065,0.0123,0.0
9066,0.0123,0.0
9067,0.0123,0.0
9068,0.9885,0.9847
9069,0.9885,0.9847
9070,0.9885,0.9847
9071,0.9885,0.9847
9072,0.9336,0.1137
9073,0.9858,0.2488
9074,0.9294,0.1491
9075,0.9853,0.194
9076,0.9465,0.5411
9077,0.9294,0.1091
9078,0.9885,0.9847
9079,0.9885,0.9847
9080,0.9885,0.9847
9081,0.2979,0.0
9082,0.2269,0.0
9083,0.8576,0.0
9084,0.2989,0.0
9085,0.9885,0.0
9086,0.5638,0.0
9087,0.5456,0.0
9088,0.0358,0.0
9089,0.014,0.0
9090,0.0537,0.0
9091,0.9885,0.9847
9092,0.9871,0.9174
9093,0.9885,0.9847
9094,0.9885,0.9847
9095,0.9885,0.9847
9096,0.9885,0.9847
9097,0.9885,0.9847
9098,0.9885,0.9847
9099,0.9885,0.9847
9100,0.9885,0.9847
9101,0.9885,0.9847
9102,0.9885,0.9847
9103,0.9885,0.9847
9104,0.9866,0.724
9105,0.9885,0.9847
9106,0.9885,0.9847
9107,0.9885,0.9847
9108,0.9885,0.9847
9109,0.9885,0.9847
9110,0.9885,0.9847
9111,0.9885,0.9847
9112,0.9885,0.9847
9113,0.9885,0.9847
9114,0.9885,0.9847
9115,0.9885,0.9847
9116,0.9885,0.9847
9117,0.9885,0.9847
9118,0.9885,0.9847
9119,0.9885,0.9847
9120,0.9885,0.9847
9121,0.9885,0.9847
9122,0.9885,0.9847
9123,0.9885,0.9847
9124,0.9297,0.0
9125,0.9885,0.0
9126,0.9885,0.9847
9127,0.9885,0.9847
9128,0.9885,0.9847
9129,0.032,0.0
9130,0.077,0.0
9131,0.0364,0.0
9132,0.0522,0.0
9133,0.0522,0.0
9134,0.9352,0.0
9135,0.9885,0.9847
9136,0.9885,0.9847
9137,0.9885,0.9847
9138,0.9885,0.9847
9139,0.9885,0.9847
9140,0.9885,0.9847
9141,0.9885,0.9847
9142,0.5315,0.0
9143,0.4181,0.0
9144,0.1301,0.0
9145,0.0241,0.0
9146,0.0123,0.0
9147,0.0241,0.0
9148,0.0432,0.0
9149,0.0123,0.0
9150,0.9885,0.9847
9151,0.9885,0.9847
9152,0.9883,0.9677
9153,0.9885,0.9847
9154,0.9885,0.9847
9155,0.9885,0.9847
9156,0.9885,0.9847
9157,0.9885,0.9847
9158,0.9885,0.9847
9159,0.9885,0.9847
9160,0.4528,0.0
9161,0.9885,0.0
9162,0.9885,0.0
9163,0.8619,0.0
9164,0.9885,0.9847
9165,0.9885,0.9847
9166,0.0232,0.0
9167,0.0159,0.0
9168,0.1606,0.0
9169,0.0123,0.0
9170,0.0123,0.0
9171,0.036,0.0
9172,0.9885,0.0
9173,0.9885,0.0
9174,0.9885,0.0
9175,0.9885,0.0
9176,0.9885,0.0
9177,0.9885,0.0
9178,0.9885,0.9847
9179,0.9878,0.9529
9180,0.9885,0.9847
9181,0.9885,0.9847
9182,0.9885,0.9847
9183,0.9885,0.9847
9184,0.9857,0.2232
9185,0.9885,0.9847
9186,0.9885,0.9847
9187,0.0123,0.0
9188,0.0123,0.0
9189,0.0123,0.0
9190,0.0123,0.0
9191,0.0123,0.0
9192,0.9885,0.9847
9193,0.9885,0.9847
9194,0.9885,0.9847
9195,0.9885,0.9847
9196,0.9878,0.9608
9197,0.9885,0.9847
9198,0.9885,0.9847
9199,0.9885,0.9847
9200,0.9885,0.9847
9201,0.9885,0.9847
9202,0.9885,0.9847
9203,0.9885,0.9847
9204,0.9885,0.9847
9205,0.9869,0.0009
9206,0.9508,0.0
9207,0.9885,0.0
9208,0.0479,0.0
9209,0.0163,0.0
9210,0.1413,0.0
9211,0.0123,0.0
9212,0.0123,0.0
9213,0.0166,0.0
9214,0.0166,0.0
9215,0.2373,0.0
9216,0.2996,0.0
9217,0.1206,0.0
9218,0.0123,0.0
9219,0.0188,0.0
9220,0.9885,0.9847
9221,0.9885,0.9847
9222,0.9885,0.9847
9223,0.9885,0.9847
9224,0.9885,0.9847
9225,0.9871,0.8512
9226,0.9885,0.9847
9227,0.9885,0.9847
9228,0.9885,0.9847
9229,0.9883,0.9795
9230,0.9885,0.9847
9231,0.9871,0.8184
9232,0.9885,0.9847
9233,0.0123,0.0
9234,0.0123,0.0
9235,0.0181,0.0
9236,0.0123,0.0
9237,0.0537,0.0
9238,0.9885,0.9847
9239,0.9885,0.9847
9240,0.9885,0.9847
9241,0.9885,0.9847
9242,0.9885,0.9847
9243,0.9885,0.9847
9244,0.9885,0.9847
9245,0.9885,0.9847
9246,0.0123,0.0
9247,0.0123,0.0
9248,0.0123,0.0
9249,0.0123,0.0
9250,0.0123,0.0
9251,0.0123,0.0
9252,0.0124,0.0
9253,0.0123,0.0
9254,0.0123,0.0
9255,0.0123,0.0
9256,0.0123,0.0
9257,0.7314,0.0
9258,0.8119,0.0
9259,0.9885,0.0
9260,0.8101,0.0
9261,0.6762,0.0
9262,0.7575,0.0
9263,0.8044,0.0
9264,0.9885,0.9847
9265,0.9885,0.9847
9266,0.9885,0.9847
9267,0.9885,0.9847
9268,0.9885,0.9847
9269,0.9885,0.9847
9270,0.9885,0.9847
9271,0.9885,0.9847
9272,0.0123,0.0
9273,0.0123,0.0
9274,0.0123,0.0
9275,0.0123,0.0
9276,0.9885,0.9847
9277,0.9885,0.9847
9278,0.9885,0.9847
9279,0.9885,0.9847
9280,0.9885,0.9847
9281,0.9885,0.9847
9282,0.9885,0.0
9283,0.9885,0.0
9284,0.9885,0.0
9285,0.9885,0.0
9286,0.9885,0.0
9287,0.9885,0.0
9288,0.9885,0.9847
9289,0.9885,0.9847
9290,0.9885,0.9847
9291,0.9865,0.7513
9292,0.9885,0.9847
9293,0.9885,0.9847
9294,0.9885,0.9847
9295,0.9885,0.9847
9296,0.9885,0.9847
9297,0.9885,0.9847
9298,0.9885,0.9847
9299,0.9885,0.9847
9300,0.9885,0.9847
9301,0.0123,0.0
9302,0.0123,0.0
9303,0.0123,0.0
9304,0.0123,0.0
9305,0.0123,0.0
9306,0.0123,0.0
9307,0.0123,0.0
9308,0.0123,0.0
9309,0.0522,0.0
9310,0.0123,0.0
9311,0.0123,0.0
9312,0.0364,0.0
9313,0.9885,0.9847
9314,0.9885,0.9847
9315,0.9885,0.9847
9316,0.9885,0.9847
9317,0.9885,0.9847
9318,0.0268,0.0
9319,0.0163,0.0
9320,0.0163,0.0
9321,0.0123,0.0
9322,0.0255,0.0
9323,0.0163,0.0
9324,0.3498,0.0
9325,0.0123,0.0
9326,0.6108,0.0
9327,0.0135,0.0
9328,0.0123,0.0
9329,0.0123,0.0
9330,0.0321,0.0
9331,0.0123,0.0
9332,0.0137,0.0
9333,0.0123,0.0
9334,0.0123,0.0
9335,0.0123,0.0
9336,0.0123,0.0
9337,0.0123,0.0
9338,0.9875,0.0241
9339,0.9877,0.0569
9340,0.9874,0.0391
9341,0.9873,0.086
9342,0.9874,0.0309
9343,0.014,0.0
9344,0.0136,0.0
9345,0.0135,0.0
9346,0.0409,0.0
9347,0.9885,0.0
9348,0.9885,0.0
9349,0.9885,0.9847
9350,0.9885,0.9847
9351,0.9885,0.9847
9352,0.0656,0.0
9353,0.0656,0.0
9354,0.9885,0.9847
9355,0.9885,0.9847
9356,0.9885,0.9847
9357,0.9885,0.9847
9358,0.9885,0.9847
9359,0.9885,0.9847
9360,0.9885,0.9847
9361,0.9885,0.9847
9362,0.9885,0.9847
9363,0.9885,0.9847
9364,0.9885,0.9847
9365,0.9885,0.9847
9366,0.9885,0.9847
9367,0.9885,0.9847
9368,0.9885,0.9847
9369,0.9885,0.9847
9370,0.9885,0.9847
9371,0.988,0.0045
9372,0.9882,0.0004
9373,0.9861,0.0256
9374,0.9879,0.0115
9375,0.9884,0.0008
9376,0.9012,0.0028
9377,0.9885,0.0
9378,0.9294,0.0307
9379,0.9642,0.0023
9380,0.9885,0.0
9381,0.9885,0.0
9382,0.9885,0.0
9383,0.9885,0.0
9384,0.9853,0.278
9385,0.9857,0.446
9386,0.9885,0.9847
9387,0.9854,0.385
9388,0.9885,0.9847
9389,0.9249,0.3892
9390,0.9856,0.2522
9391,0.9885,0.9847
9392,0.9885,0.9847
9393,0.9885,0.9847
9394,0.9885,0.9847
9395,0.9885,0.9847
9396,0.9885,0.9847
9397,0.9885,0.9847
9398,0.0123,0.0
9399,0.0123,0.0
9400,0.0123,0.0
9401,0.0123,0.0
9402,0.0123,0.0
9403,0.0123,0.0
9404,0.0123,0.0
9405,0.9885,0.9847
9406,0.9885,0.9847
9407,0.9885,0.9847
9408,0.0123,0.0
9409,0.0123,0.0
9410,0.0123,0.0
9411,0.0123,0.0
9412,0.0123,0.0
9413,0.0123,0.0
9414,0.0123,0.0
9415,0.0123,0.0
9416,0.0123,0.0
9417,0.0123,0.0
9418,0.9885,0.9847
9419,0.9885,0.9847
9420,0.9885,0.9847
9421,0.9885,0.9847
9422,0.0123,0.0
9423,0.0123,0.0
9424,0.9877,0.0134
9425,0.9864,0.1198
9426,0.9873,0.0646
9427,0.9875,0.055
9428,0.9878,0.0451
9429,0.9874,0.0222
9430,0.9856,0.1977
9431,0.9861,0.059
9432,0.9866,0.6871
9433,0.0123,0.0
9434,0.0123,0.0
9435,0.0123,0.0
9436,0.0123,0.0
9437,0.0123,0.0
9438,0.0123,0.0
9439,0.0123,0.0
9440,0.0123,0.0
9441,0.0123,0.0
9442,0.0123,0.0
9443,0.0123,0.0
9444,0.0123,0.0
9445,0.0123,0.0
9446,0.0123,0.0
9447,0.0123,0.0
9448,0.0123,0.0
9449,0.0123,0.0
9450,0.0123,0.0
9451,0.0123,0.0
9452,0.9885,0.9847
9453,0.9885,0.9847
9454,0.9885,0.9847
9455,0.9885,0.9847
9456,0.0203,0.0
9457,0.0123,0.0
9458,0.035,0.0
9459,0.0123,0.0
9460,0.3115,0.0
9461,0.0123,0.0
9462,0.0123,0.0
9463,0.0123,0.0
9464,0.9873,0.0328
9465,0.9881,0.0032
9466,0.9879,0.0062
9467,0.9879,0.0045
9468,0.9874,0.003
9469,0.987,0.0134
9470,0.988,0.0051
9471,0.9874,0.012
9472,0.9871,0.0527
9473,0.0123,0.0
9474,0.0123,0.0
9475,0.0709,0.0
9476,0.0709,0.0
9477,0.0123,0.0
9478,0.0123,0.0
9479,0.0708,0.0
9480,0.0123,0.0
9481,0.9885,0.0
9482,0.9885,0.0
9483,0.9266,0.0071
9484,0.9297,0.0
9485,0.0123,0.0
9486,0.014,0.0
9487,0.0123,0.0
9488,0.0123,0.0
9489,0.0123,0.0
9490,0.9885,0.9847
9491,0.9883,0.9402
9492,0.9885,0.9847
9493,0.9885,0.9847
9494,0.9885,0.9847
9495,0.9885,0.9847
9496,0.9885,0.9847
9497,0.0186,0.0
9498,0.0431,0.0
9499,0.0433,0.0
9500,0.0123,0.0
9501,0.0433,0.0
9502,0.0123,0.0
9503,0.0123,0.0
9504,0.0181,0.0
9505,0.0124,0.0
9506,0.0181,0.0
9507,0.0124,0.0
9508,0.0124,0.0
9509,0.9885,0.9847
9510,0.0431,0.0
9511,0.0123,0.0
9512,0.0123,0.0
9513,0.0123,0.0
9514,0.0337,0.0
9515,0.0321,0.0
9516,0.0431,0.0
9517,0.9879,0.968
9518,0.9885,0.9847
9519,0.9868,0.8449
9520,0.9866,0.6671
9521,0.9866,0.3864
9522,0.9882,0.9384
9523,0.9885,0.9847
9524,0.9867,0.7199
9525,0.9879,0.2308
9526,0.9864,0.4904
9527,0.9853,0.1572
9528,0.9853,0.2239
9529,0.9864,0.4637
9530,0.9862,0.4067
9531,0.9857,0.4776
9532,0.9858,0.6017
9533,0.9853,0.1529
9534,0.9861,0.4867
9535,0.9857,0.1533
9536,0.9858,0.1764
9537,0.9861,0.3873
9538,0.9857,0.2399
9539,0.9858,0.1617
9540,0.0123,0.0
9541,0.0123,0.0
9542,0.0123,0.0
9543,0.0123,0.0
9544,0.0123,0.0
9545,0.0219,0.0
9546,0.0123,0.0
9547,0.0123,0.0
9548,0.9858,0.5842
9549,0.9877,0.2738
9550,0.9864,0.3659
9551,0.9869,0.3736
9552,0.9861,0.1966
9553,0.9869,0.0927
9554,0.9885,0.9847
9555,0.9883,0.9751
9556,0.9885,0.9847
9557,0.9885,0.9847
9558,0.9885,0.9847
9559,0.9885,0.9847
9560,0.9885,0.9847
9561,0.9885,0.9847
9562,0.9885,0.9847
9563,0.9885,0.9847
9564,0.9885,0.9847
9565,0.9885,0.9847
9566,0.9885,0.9847
9567,0.9885,0.9847
9568,0.9885,0.9847
9569,0.9885,0.9847
9570,0.9885,0.9847
9571,0.9885,0.9847
9572,0.987,0.8727
9573,0.9885,0.9847
9574,0.9885,0.9847
9575,0.9885,0.9847
9576,0.9885,0.9847
9577,0.9885,0.9847
9578,0.9885,0.9847
9579,0.9885,0.9847
9580,0.9885,0.9847
9581,0.9885,0.9847
9582,0.9885,0.9847
9583,0.9885,0.9847
9584,0.9885,0.9847
9585,0.9885,0.9847
9586,0.9885,0.9847
9587,0.9885,0.9847
9588,0.9885,0.9847
9589,0.9858,0.8548
9590,0.9885,0.9847
9591,0.9885,0.9847
9592,0.9885,0.9847
9593,0.9885,0.9847
9594,0.9885,0.9847
9595,0.9885,0.9847
9596,0.9885,0.9847
9597,0.9885,0.9847
9598,0.9885,0.0
9599,0.3187,0.0005
9600,0.9885,0.0
9601,0.9265,0.0
9602,0.975,0.0
9603,0.9885,0.0
9604,0.9266,0.0
9605,0.3118,0.0
9606,0.8167,0.0
9607,0.9885,0.0
9608,0.7635,0.0
9609,0.0563,0.0
9610,0.0964,0.0
9611,0.6407,0.0008
9612,0.1965,0.0
9613,0.5747,0.0
9614,0.9885,0.0
9615,0.9885,0.0
9616,0.9885,0.0
9617,0.9885,0.0
9618,0.9885,0.0
9619,0.9885,0.0
9620,0.9864,0.5747
9621,0.9885,0.9847
9622,0.9885,0.9847
9623,0.9865,0.9227
9624,0.9885,0.9847
9625,0.9885,0.9847
9626,0.9885,0.9847
9627,0.9885,0.9847
9628,0.9885,0.9847
9629,0.9885,0.9847
9630,0.9885,0.9847
9631,0.9885,0.9847
9632,0.9885,0.9847
9633,0.9885,0.0
9634,0.9885,0.0
9635,0.9885,0.0
9636,0.0123,0.0
9637,0.0123,0.0
9638,0.0431,0.0
9639,0.0431,0.0
9640,0.9885,0.9847
9641,0.9853,0.3983
9642,0.9885,0.9847
9643,0.9885,0.9847
9644,0.9885,0.9847
9645,0.9885,0.9847
9646,0.1125,0.0
9647,0.0188,0.0
9648,0.0123,0.0
9649,0.0123,0.0
9650,0.0415,0.0
9651,0.0123,0.0
9652,0.0123,0.0
9653,0.0123,0.0
9654,0.0123,0.0
9655,0.0123,0.0
9656,0.0123,0.0
9657,0.9885,0.9847
9658,0.9885,0.9847
9659,0.9885,0.9847
9660,0.9885,0.9847
9661,0.9885,0.9847
9662,0.9867,0.4662
9663,0.9858,0.186
9664,0.9885,0.9847
9665,0.9885,0.9847
9666,0.9885,0.9847
9667,0.9885,0.9847
9668,0.9885,0.9847
9669,0.9885,0.9847
9670,0.9885,0.9847
9671,0.9885,0.9847
9672,0.9885,0.9847
9673,0.9885,0.9847
9674,0.9482,0.0005
9675,0.8965,0.0681
9676,0.9377,0.0
9677,0.9885,0.9847
9678,0.9885,0.9847
9679,0.9885,0.9847
9680,0.9885,0.9847
9681,0.9885,0.9847
9682,0.9885,0.9847
9683,0.9885,0.9847
9684,0.9885,0.9847
9685,0.9885,0.9847
9686,0.9885,0.9847
9687,0.9885,0.9847
9688,0.9883,0.9751
9689,0.9885,0.9847
9690,0.9885,0.9847
9691,0.9885,0.9847
9692,0.9885,0.9847
9693,0.9885,0.9847
9694,0.9885,0.9847
9695,0.9885,0.9847
9696,0.9885,0.9847
9697,0.9885,0.9847
9698,0.9885,0.9847
9699,0.0123,0.0
9700,0.0432,0.0
9701,0.0432,0.0
9702,0.0123,0.0
9703,0.2823,0.0
9704,0.3734,0.0
9705,0.7193,0.0
9706,0.2534,0.0
9707,0.2761,0.0006
9708,0.9508,0.0
9709,0.4421,0.0
9710,0.5277,0.0
9711,0.3777,0.0
9712,0.9885,0.9847
9713,0.9868,0.6923
9714,0.9885,0.9847
9715,0.9885,0.9847
9716,0.9885,0.9847
9717,0.9885,0.9847
9718,0.9885,0.9847
